title,dateTime
CDC ‘alarmed’ by reports it is banned from saying ‘transgender’ and ‘diversity’,December 17 2017
Trump bans health agency from using ‘science’ words ‘transgender’ and ‘foetus’,December 16 2017
Transgender woman labelled a ‘crazy Santa thing’ by Winter Wonderland security,December 15 2017
This transgender man ‘was refused service and called a f***ing tranny in a barber shop’,December 15 2017
"Transgender woman who was a ‘loving, beautiful person’ becomes the 28th killed this year",December 14 2017
Canadian broadcaster pulls controversial BBC transgender ‘cure’ documentary,December 14 2017
UKIP politician banned from Welsh Assembly after attacking ‘nutty’ transgender people in vile speech,December 14 2017
Woman kicked out of Labour Christmas party for her views on transgender people,December 13 2017
Plans to celebrate transgender parents in school books branded ‘child cruelty’ by transphobes,December 13 2017
Donald Trump’s judicial nominee who said transgender children are ‘Satan’s plan’ has suffered a setback,December 13 2017
Piers Morgan has somehow used the snow to target transgender people,December 11 2017
Newspapers accused of pushing ‘new Section 28’ by attacking transgender issues in schools,December 11 2017
Christian teacher claims his faith requires him to call transgender boy ‘a girl’,December 11 2017
US court rejects Trump transgender ban as military prepares to accept trans troops,December 11 2017
A transgender teen is suing his parents for denying him medical intervention,December 11 2017
Will same-sex marriage change anything for transgender Aboriginal Australians?,December 10 2017
Transgender weightlifter hits back at horrific backlash: ‘I’m not a robot’,December 8 2017
"Transgender people are being deleted from Tinder, and they’re furious",December 7 2017
Trump seeks emergency court action to block transgender people from joining the military,December 7 2017
Botswana agrees to recognise transgender man in landmark case,December 7 2017
Barack Obama gave an inspiring reply to this transgender activist’s question,December 5 2017
A child was dumped by her parents because a transgender woman donated blood to her,December 5 2017
EU court says Britain discriminated against transgender woman in pension age dispute,December 5 2017
US military ‘preparing to accept transgender troops’ after court ruling on Trump ban,December 5 2017
Two transgender women sexually assaulted in male prisons,December 4 2017
‘Life-changing’ ruling means transgender children can get hormone treatment without a judge’s approval,November 30 2017
Eddie Izzard vows to become first transgender member of Labour’s governing body,November 30 2017
Who is India Willoughby? Transgender Loose Women star set for Celebrity Big Brother 2018,November 30 2017
Rihanna criticises brands who use transgender people as a ‘marketing tool’,November 30 2017
Jo Cox women’s leadership scheme rebukes The Times over attacks on transgender teen,November 29 2017
"Mayor of London Sadiq Khan: In London, transgender people should be free to be who they are",November 29 2017
Transgender woman shot dead in brutal attack is the 27th to be killed this year,November 29 2017
Girlguiding is accepting transgender girls – and it’s sparked a backlash,November 28 2017
Donald Trump will be forced to let transgender soldiers join the military in 34 days,November 28 2017
Transgender police officer faces the sack because he’s ‘too short’ to be a man,November 27 2017
Fundamentalists launch Target Christmas boycott over ‘transgender bathrooms’,November 27 2017
Labour voices open up in transgender discussion with MP Sarah Champion,November 27 2017
Transgender woman shot dead in Pakistan,November 26 2017
University academic suffers backlash after calling transgender activists ‘abusive’ on the BBC,November 24 2017
Backlash as transgender weightlifter qualifies for Commonwealth Games,November 24 2017
China has published its first study of transgender people and it’s exactly as worrying as you’d expect,November 23 2017
This adorable story book aims to help children understand what it means to be transgender,November 22 2017
Donald Trump’s transgender military ban has been blocked because it ‘shocks the conscience’,November 22 2017
Transgender Britain’s Next Top Model contestant Talulah-Eve threatened with acid attack,November 22 2017
Two men have been charged for shooting a transgender woman in Detroit,November 22 2017
The first openly transgender mayor has been elected in Canada,November 22 2017
Government urged to change law that ‘outs’ transgender business people,November 21 2017
A transgender professor has been awarded $1.1 million for the discrimination she suffered,November 21 2017
Labour MP: Women’s spaces need protecting from transgender women who ‘look and sound like a man’,November 21 2017
Ed Miliband: Transgender ‘moral panic’ in newspapers is like 1980s homophobia,November 20 2017
Demi Lovato’s date to the American Music Awards was transgender pioneer Danica Roem,November 20 2017
This is how many transgender people have been killed in 2017,November 20 2017
Why we need Transgender Day of Remembrance more than ever,November 20 2017
Transparent star Jeffrey Tambor faces new allegation that he ‘thrust his penis into transgender actress’,November 17 2017
YouTube star Zoella sparks outrage by mocking gay and transgender people,November 15 2017
"The Times has compared being transgender to anorexia, self-harm and disease",November 14 2017
Donald Trump-backed Senate candidate: ‘The transgenders don’t have rights’,November 10 2017
Scotland just took a huge step forward in legally recognising transgender children,November 9 2017
"This US city has elected only bisexual, transgender and gay people to lead it",November 9 2017
A third of Americans think society has gone too far in accepting transgender people,November 9 2017
Danica Roem just became the first ever transgender state official – by beating a huge transphobe,November 8 2017
Andrea Jenkins has become the first transgender woman of colour elected in the US,November 8 2017
History-making transgender politician Danica Roem has an amazing message for Donald Trump,November 8 2017
Harry Styles just made a stunning speech about gay and transgender people,November 6 2017
Transgender people face two-and-a-half year wait for NHS appointments,November 2 2017
Caitlyn Jenner said to be dating transgender model 47 years younger than her,November 1 2017
Newspaper faces backlash for article ‘shaming’ a transgender woman,October 31 2017
2017 is now the deadliest year for transgender people in the US on record,October 30 2017
